house,x,y,util,dam,group,connections
567,25.86387823640628,30.509100502620125,54.6875,28.186489369513204,5,"[(567, 293), (567, 94), (567, 280)]"
784,44.30724842357308,43.412331852372645,46.6343309769029,43.859790137972865,4,"[(784, 691)]"
785,50.3738181120268,36.8324534513545,50.33179078491329,43.60313578169065,4,"[(785, 82), (785, 117)]"
786,32.314535061652556,40.86935936723128,54.6875,36.591947214441916,5,"[(786, 268), (786, 11), (786, 691)]"
787,52.37468418446464,44.630090144072405,49.5564404316145,48.50238716426853,4,"[(787, 853), (787, 971), (787, 952)]"
339,2.521997464713773,0.817781558774211,51.745938889396776,1.669889511743992,2,"[(339, 332), (339, 165), (339, 908), (339, 593), (339, 278), (339, 674), (339, 570), (339, 885), (339, 979), (339, 733), (339, 106)]"
788,47.76352841596884,42.24038468222605,50.41646514181394,45.00195654909744,4,"[(788, 630), (788, 969), (788, 935), (788, 105)]"
701,3.3847054479271663,16.917403719678955,59.59870553263447,10.151054583803061,2,"[(701, 491), (701, 773), (701, 480), (701, 935), (701, 126), (701, 864), (701, 322)]"
908,13.2593729463417,11.527186953854407,51.5625,12.393279950098053,5,"[(908, 406)]"
821,37.2218351990622,30.05058870323285,51.5625,33.63621195114752,5,"[(821, 898)]"
789,77.67977208663976,30.242448413884116,50.494385491657226,53.96111025026194,4,"[(789, 70), (789, 963)]"
996,33.267210871645744,75.887913262369,41.02761378712331,54.57756206700737,3,[]
962,1.83901809585727,17.43946180849815,43.55088117801732,9.63923995217771,2,"[(962, 273), (962, 522), (962, 101), (962, 724), (962, 416), (962, 391), (962, 893), (962, 11), (962, 176), (962, 350), (962, 958), (962, 490), (962, 511)]"
224,56.66996887507933,49.18951933221988,43.9110332957152,52.929744103649604,4,"[(224, 649), (224, 15)]"
790,73.89288072730749,47.53509118094739,42.415857961867786,60.71398595412744,4,[]
719,86.47771559464074,78.34187930176564,35.49651594700832,82.4097974482032,1,"[(719, 830)]"
791,68.0220199355302,46.96261489691247,43.82573446729607,57.49231741622133,4,"[(791, 760), (791, 298)]"
794,52.20812383409584,60.84082690722969,47.816660476771325,56.52447537066276,4,"[(794, 217)]"
793,76.68253545804755,45.670810527570744,46.86131093663124,61.176672992809145,4,"[(793, 895), (793, 907), (793, 988)]"
166,2.9344759615626423,2.4586197724030754,41.40419656518729,2.6965478669828586,2,"[(166, 470), (166, 264), (166, 134), (166, 889), (166, 448)]"
948,2.9872468514326567,10.90046893256373,52.13194930949602,6.943857891998193,2,"[(948, 14), (948, 456), (948, 115), (948, 614), (948, 601), (948, 868), (948, 39), (948, 278), (948, 623), (948, 32), (948, 6), (948, 492), (948, 219), (948, 127), (948, 322), (948, 989)]"
795,64.91151766175796,52.286425519593465,46.06744646400794,58.59897159067571,4,"[(795, 959), (795, 320)]"
825,0.15691051657736566,28.517825658108407,53.125,14.337368087342886,5,"[(825, 301), (825, 66)]"
846,2.4906206806428557,8.861128407261035,51.43192823531338,5.675874543951945,2,"[(846, 206), (846, 196), (846, 514), (846, 253), (846, 368), (846, 919), (846, 686), (846, 254), (846, 479), (846, 109), (846, 622), (846, 255), (846, 292), (846, 978), (846, 667), (846, 979), (846, 908), (846, 492), (846, 864), (846, 611)]"
999,31.547474619976114,20.574437763117015,51.5625,26.060956191546566,5,"[(999, 230)]"
518,29.46744064888474,3.102678887765123,50.0,16.28505976832493,5,[]
797,57.415713512332815,53.755280306817085,52.97269302266302,55.58549690957495,4,"[(797, 899), (797, 477), (797, 757)]"
798,76.28422985162868,42.26387207589137,55.55367316737897,59.274050963760025,4,"[(798, 849), (798, 902), (798, 170), (798, 711)]"
799,47.86183406098374,55.898564702982256,41.359323640693276,51.880199381983,4,[]
800,88.29282765173932,64.83261443393062,37.012161876964186,76.56272104283497,1,"[(800, 844), (800, 562)]"
183,3.1335201015823064,7.579401414223719,44.09169177718781,5.356460757903013,2,"[(183, 497), (183, 420), (183, 512), (183, 346), (183, 868), (183, 717), (183, 985), (183, 805), (183, 767), (183, 230), (183, 993), (183, 523), (183, 288), (183, 4)]"
801,65.63234839791892,36.25486203132371,51.753026267439665,50.943605214621314,4,"[(801, 828), (801, 673), (801, 405)]"
908,50.57322211789706,81.31818869838618,33.25106528028685,65.94570540814162,3,"[(908, 831)]"
910,31.73979118564878,46.811295707235345,50.0,39.275543446442065,5,[]
899,57.79301358566401,47.823793158435,52.192808516239836,52.80840337204951,4,"[(899, 1), (899, 797)]"
824,24.21750671487795,27.66652014870148,53.125,25.942013431789714,5,"[(824, 814), (824, 418)]"
802,70.76006331979923,21.959493882237346,40.74472621322241,46.35977860101829,4,[]
998,30.41529427705383,12.523892089301324,51.5625,21.46959318317758,5,"[(998, 243)]"
803,79.41427550689687,35.10587764734976,53.840071552895154,57.260076577123314,4,"[(803, 834), (803, 459), (803, 436), (803, 876)]"
938,2.072038919450571,14.827948739245034,74.41095774355276,8.449993829347802,2,"[(938, 14), (938, 22), (938, 80), (938, 65), (938, 108), (938, 208), (938, 254), (938, 796), (938, 202), (938, 615), (938, 739), (938, 32), (938, 660), (938, 878), (938, 61), (938, 666), (938, 477), (938, 756), (938, 329), (938, 895), (938, 516)]"
804,70.05065866242731,30.68842358662728,43.943749876089385,50.369541124527295,4,"[(804, 307), (804, 371)]"
890,54.64665319791174,47.29049650602784,49.923652406780086,50.96857485196979,4,"[(890, 981), (890, 163)]"
807,34.833379554528875,23.13773728101603,50.0,28.985558417772452,5,[]
67,1.755548824606703,14.126755030594584,58.245670099262995,7.941151927600643,2,"[(67, 918), (67, 911), (67, 341), (67, 714), (67, 745), (67, 347), (67, 608), (67, 812), (67, 797), (67, 501), (67, 227), (67, 211), (67, 365), (67, 524), (67, 764)]"
806,39.02610341670612,66.16566424267695,36.44316727694985,52.59588382969154,3,[]
498,50.25220856830863,67.73094563713265,32.3415942618961,58.99157710272064,3,[]
327,4.245043733885238,3.556732460665586,37.695581686535924,3.900888097275412,2,"[(327, 556), (327, 143), (327, 370), (327, 139), (327, 344), (327, 524), (327, 365), (327, 294), (327, 837), (327, 655), (327, 698)]"
808,43.379290829906594,53.41695140090709,54.42244371606418,48.39812111540684,4,"[(808, 890), (808, 994), (808, 165)]"
826,49.44811149344595,18.6618889554234,50.0,34.05500022443468,5,[]
689,2.729164912011626,14.280787532939788,65.20279957712249,8.504976222475708,2,"[(689, 323), (689, 317), (689, 762), (689, 260), (689, 615), (689, 102), (689, 893), (689, 61), (689, 675), (689, 957), (689, 105), (689, 561), (689, 837), (689, 713), (689, 562)]"
605,16.09394243139829,35.74966564381184,53.125,25.921804037605064,5,"[(605, 46), (605, 13)]"
521,4.592826475332714,14.417957648486407,64.9694158158226,9.50539206190956,2,"[(521, 599), (521, 641), (521, 627), (521, 158), (521, 384), (521, 564), (521, 549), (521, 65), (521, 303), (521, 299), (521, 848), (521, 300), (521, 922), (521, 474), (521, 105), (521, 148), (521, 490), (521, 213)]"
23,2.56473058956909,15.154774734937158,59.40739160662331,8.859752662253124,2,"[(23, 687), (23, 881), (23, 398), (23, 642), (23, 267), (23, 592), (23, 996), (23, 848), (23, 627), (23, 300), (23, 560), (23, 669), (23, 895), (23, 706), (23, 296)]"
810,77.96892005886635,39.256859831500876,42.968886582619994,58.61288994518361,4,"[(810, 564)]"
789,2.1729280362605543,13.700793005488087,68.07199610926023,7.936860520874321,2,"[(789, 670), (789, 918), (789, 485), (789, 187), (789, 875), (789, 376), (789, 665), (789, 862), (789, 914), (789, 800), (789, 840), (789, 807), (789, 710), (789, 170), (789, 6)]"
811,66.39691856959621,36.59515116081981,50.7184900366869,51.49603486520801,4,"[(811, 705)]"
775,2.144456476385129,12.2091678121886,64.93131854229365,7.176812144286864,2,"[(775, 91), (775, 680), (775, 959), (775, 121), (775, 361), (775, 471), (775, 473), (775, 450), (775, 790), (775, 851), (775, 592), (775, 534), (775, 391), (775, 507), (775, 363), (775, 249), (775, 191), (775, 920), (775, 430), (775, 168), (775, 83), (775, 778), (775, 330)]"
413,92.01457602904519,76.47914093405467,52.34870865380585,84.24685848154994,1,"[(413, 18), (413, 175)]"
812,65.31328117264158,59.70277996046977,49.20168412031959,62.508030566555675,4,"[(812, 757)]"
564,72.75817639345614,63.84517979894408,46.171126886903636,68.3016780962001,1,"[(564, 211)]"
990,2.30830976691294,7.556523778416917,64.18609216379437,4.932416772664928,2,"[(990, 959), (990, 844), (990, 873), (990, 925), (990, 794), (990, 714), (990, 352), (990, 330), (990, 298), (990, 932), (990, 616), (990, 933), (990, 250), (990, 613), (990, 727), (990, 547), (990, 171), (990, 511)]"
813,84.48261189158843,46.693243142436174,53.2647623690451,65.5879275170123,4,"[(813, 674), (813, 81), (813, 348)]"
573,3.671161804579898,11.495886691896766,68.1403742884165,7.583524248238332,2,"[(573, 639), (573, 959), (573, 535), (573, 214), (573, 200), (573, 139), (573, 730), (573, 146), (573, 464), (573, 474), (573, 699), (573, 641), (573, 674), (573, 718), (573, 588), (573, 372), (573, 908), (573, 87), (573, 756), (573, 343), (573, 503)]"
814,89.50860733502336,37.52730212458883,46.02104034041332,63.51795472980609,4,"[(814, 207)]"
876,58.88113301936534,79.6933643139732,49.288870956482356,69.28724866666927,1,[]
522,28.277255472929674,1.7327359569980878,51.5625,15.004995714963881,5,"[(522, 485)]"
827,19.500460099030747,6.254722244277541,50.0,12.877591171654144,5,[]
815,59.48313798625988,51.48393236963321,51.55381529906167,55.48353517794654,4,"[(815, 758), (815, 353)]"
606,23.35709593717341,42.765675875528146,51.5625,33.06138590635078,5,"[(606, 579)]"
816,86.42363592560261,49.1692785986128,48.64866427332007,67.79645726210771,4,"[(816, 308), (816, 74), (816, 99), (816, 956), (816, 388)]"
817,71.84611776504818,52.821082560812485,45.18796258963676,62.33360016293033,4,"[(817, 716), (817, 735), (817, 764)]"
818,66.73880516971012,19.4244693463456,49.75445799018636,43.08163725802786,4,[]
819,61.02238032835416,46.63223829916859,53.732369118615445,53.827309313761376,4,"[(819, 537), (819, 671), (819, 355)]"
171,3.1312030317237403,13.212106499776459,49.97263914263288,8.1716547657501,2,"[(171, 881), (171, 282), (171, 485), (171, 990), (171, 267), (171, 189), (171, 587), (171, 763), (171, 925), (171, 75), (171, 162), (171, 906), (171, 697), (171, 843), (171, 359), (171, 691)]"
820,52.462881215683176,45.44329127867552,45.44845625450698,48.95308624717934,4,"[(820, 509)]"
830,23.043874426247765,3.869584225502109,50.0,13.456729325874937,5,[]
258,46.48915127536466,62.282237780536235,39.97039227128029,54.38569452795045,3,[]
607,8.199771644285825,5.327152077541264,64.0625,6.763461860913544,5,"[(607, 535), (607, 384), (607, 860), (607, 781), (607, 138), (607, 765), (607, 487), (607, 616), (607, 980)]"
874,55.95427227628829,76.76454010915498,14.471158662726697,66.35940619272164,1,"[(874, 345), (874, 514)]"
523,10.892209261787027,23.73866988183026,56.25,17.315439571808643,5,"[(523, 577), (523, 715), (523, 905), (523, 641)]"
783,49.23263689535912,68.87875142672631,47.66624565162335,59.055694161042716,3,"[(783, 15), (783, 0)]"
822,61.87986361642199,42.89504439642196,54.31796985673145,52.387454006421976,4,"[(822, 276), (822, 284), (822, 68), (822, 930), (822, 556)]"
114,2.3611278195899237,6.745026593512342,54.533515590819604,4.553077206551133,2,"[(114, 206), (114, 641), (114, 150), (114, 383), (114, 680), (114, 887), (114, 417), (114, 929), (114, 184), (114, 236), (114, 105), (114, 380), (114, 779), (114, 995)]"
824,73.99005793521377,28.44479073282023,41.74483247119481,51.217424334017,4,"[(824, 474)]"
981,2.6655420720160223,12.500860473981053,59.64023714117674,7.583201272998537,2,"[(981, 381), (981, 252), (981, 359), (981, 918), (981, 818), (981, 108), (981, 634), (981, 782), (981, 480), (981, 133), (981, 777), (981, 235), (981, 139), (981, 21), (981, 313), (981, 199), (981, 874), (981, 581)]"
620,2.75804553966051,6.742596716030285,60.15634462722487,4.750321127845398,2,"[(620, 357), (620, 345), (620, 249), (620, 472), (620, 940), (620, 65), (620, 94), (620, 833), (620, 479), (620, 500), (620, 436), (620, 210), (620, 282), (620, 828), (620, 33), (620, 125), (620, 510), (620, 312), (620, 749)]"
825,41.70291221165297,52.91544105221418,46.18964027941982,47.309176631933575,4,"[(825, 421)]"
866,4.100359034136841,10.200736479807071,66.17028902054565,7.150547756971957,2,"[(866, 551), (866, 313), (866, 931), (866, 121), (866, 383), (866, 209), (866, 483), (866, 935), (866, 536), (866, 387), (866, 618), (866, 477), (866, 214), (866, 79), (866, 884), (866, 189), (866, 830), (866, 473), (866, 947), (866, 779), (866, 371), (866, 197), (866, 979), (866, 690), (866, 490)]"
826,90.9869613519346,28.324088005816975,44.40365121311097,59.655524678875786,4,[]
226,86.02286648703303,50.447640703685494,46.261838094610056,68.23525359535927,4,"[(226, 982)]"
660,59.85400881206687,65.26033627193526,24.947162781181305,62.55717254200107,1,[]
827,75.09667787597158,37.00401657281749,52.96450082292844,56.050347224394535,4,"[(827, 542), (827, 269)]"
914,26.649676173280977,29.02654216772327,51.5625,27.838109170502122,5,"[(914, 339)]"
829,15.299320521694806,29.375203010450235,53.125,22.337261766072523,5,"[(829, 97), (829, 852)]"
828,65.09737562645613,35.234082259155656,55.24327808479554,50.16572894280589,4,"[(828, 929), (828, 377), (828, 833), (828, 801)]"
610,47.92342898925676,47.14537118256581,52.478407103082006,47.53440008591129,4,"[(610, 6), (610, 262), (610, 766)]"
831,55.292621375092935,42.962499307504075,46.48954156851436,49.127560341298505,4,"[(831, 961), (831, 734)]"
914,92.77209689772315,70.44955379419223,41.64971731718451,81.61082534595769,1,"[(914, 330)]"
191,2.894611871050161,9.340493195584582,66.67493939100274,6.1175525333173715,2,"[(191, 611), (191, 728), (191, 332), (191, 36), (191, 906), (191, 991), (191, 500), (191, 897), (191, 995), (191, 206), (191, 881), (191, 129), (191, 480), (191, 944), (191, 887), (191, 775), (191, 776), (191, 515), (191, 961), (191, 257), (191, 55), (191, 344)]"
230,33.01132031710784,17.251649633102225,54.6875,25.13148497510503,5,"[(230, 420), (230, 983), (230, 999)]"
697,2.190370939016304,7.2007272599034735,61.14604976717646,4.695549099459889,2,"[(697, 172), (697, 967), (697, 8), (697, 549), (697, 760), (697, 284), (697, 73), (697, 598), (697, 862), (697, 667), (697, 314), (697, 769), (697, 849), (697, 198), (697, 748), (697, 163), (697, 171), (697, 793)]"
231,7.313304474447024,19.84641956544504,60.9375,13.579862019946031,5,"[(231, 997), (231, 223), (231, 595), (231, 739), (231, 675), (231, 661), (231, 273)]"
561,3.1142162756005973,7.412898894879614,59.604888437792404,5.263557585240106,2,"[(561, 282), (561, 331), (561, 86), (561, 983), (561, 571), (561, 520), (561, 2), (561, 278), (561, 216), (561, 513), (561, 689), (561, 196), (561, 958)]"
232,30.390154178671537,11.829880654158885,53.125,21.11001741641521,5,"[(232, 203), (232, 543)]"
831,22.538596832970477,31.35019163299865,51.5625,26.944394232984564,5,"[(831, 896)]"
893,74.82814989043139,50.228252597554636,46.01737940364289,62.52820124399301,4,"[(893, 648)]"
609,28.189179458340263,69.57264538243889,34.670092467239755,48.88091242038958,3,[]
233,39.096152997417875,92.8362404760002,46.54869897980828,65.96619673670904,3,"[(233, 401)]"
525,33.161071713359526,40.09152058198083,51.5625,36.626296147670175,5,"[(525, 898)]"
234,1.0635623114921096,55.574413999658944,50.0,28.318988155575525,5,[]
235,13.725022944482518,19.20973741409848,50.0,16.4673801792905,5,[]
238,14.800669091093182,13.98760391325596,51.5625,14.394136502174572,5,"[(238, 786)]"
164,73.95728397827155,57.46671876731578,50.22768549089173,65.71200137279367,4,"[(164, 300)]"
237,8.055286483325322,35.48593309062973,51.5625,21.770609786977523,5,"[(237, 76)]"
807,2.417345377801982,19.322258860589876,49.85642189973417,10.86980211919593,2,"[(807, 728), (807, 115), (807, 87), (807, 934), (807, 789), (807, 348), (807, 921), (807, 213), (807, 771), (807, 851)]"
239,21.039447860482642,39.09089025232078,60.9375,30.065169056401714,5,"[(239, 63), (239, 451), (239, 792), (239, 336), (239, 816), (239, 211), (239, 978)]"
526,8.237273284557835,2.462632006113992,62.5,5.349952645335914,5,"[(526, 766), (526, 926), (526, 717), (526, 489), (526, 769), (526, 160), (526, 582), (526, 735)]"
240,5.394946274643004,66.22669808138797,31.755769678052285,35.810822178015485,3,"[(240, 371)]"
159,3.143165920277597,13.314395516319266,50.379510531825545,8.228780718298431,2,"[(159, 541), (159, 768), (159, 93), (159, 246), (159, 810), (159, 208), (159, 465), (159, 326), (159, 652), (159, 473), (159, 762), (159, 272), (159, 924), (159, 504)]"
613,35.423976330217215,34.410914672971415,53.125,34.917445501594315,5,"[(613, 424), (613, 898)]"
841,2.6311630613277703,8.607981445894996,44.933285892159844,5.619572253611383,2,"[(841, 888), (841, 259), (841, 464), (841, 906), (841, 136), (841, 880), (841, 921), (841, 790), (841, 581), (841, 539), (841, 388), (841, 77), (841, 63), (841, 562)]"
241,32.647838061127516,14.233453182060178,53.125,23.440645621593845,5,"[(241, 71), (241, 692)]"
242,8.292048228828792,42.54897950957502,53.125,25.420513869201905,5,"[(242, 28), (242, 550)]"
269,51.13191479736524,75.17811521306737,47.485375298104785,63.155015005216306,3,"[(269, 264)]"
243,24.053230354308408,11.647305195143641,53.125,17.850267774726024,5,"[(243, 998), (243, 784)]"
93,92.77290289392624,46.73748500089925,44.11030774628842,69.75519394741275,4,"[(93, 169), (93, 685)]"
244,41.78662015934253,5.958140114447222,51.5625,23.872380136894876,5,"[(244, 225)]"
790,2.5121710658335896,13.092122912942159,55.562867380175206,7.802146989387874,2,"[(790, 728), (790, 303), (790, 785), (790, 678), (790, 434), (790, 391), (790, 768), (790, 312), (790, 636), (790, 667), (790, 413), (790, 841), (790, 535), (790, 446), (790, 699), (790, 36), (790, 48), (790, 843), (790, 775), (790, 569)]"
247,36.283184643367434,36.63622579818114,50.0,36.45970522077428,5,[]
833,16.81493339578244,3.150607249584901,51.5625,9.98277032268367,5,"[(833, 193)]"
612,41.89743339276316,19.0586247867303,50.0,30.47802908974673,5,[]
246,22.918377894963786,50.370925084255596,50.0,36.64465148960969,5,[]
527,39.29762284375507,20.516546573170704,53.125,29.90708470846289,5,"[(527, 482), (527, 858)]"
566,79.79074823251706,40.503981813123474,46.31883353883106,60.14736502282027,4,"[(566, 713), (566, 290)]"
250,13.177163514432053,68.88396507437834,47.075186033139346,41.030564294405195,3,"[(250, 147)]"
249,17.447017220356702,25.94331305536048,54.6875,21.69516513785859,5,"[(249, 750), (249, 991), (249, 580)]"
251,18.19938821329257,40.38959847303524,51.5625,29.294493343163907,5,"[(251, 530)]"
599,30.444184005455554,67.64821327715083,44.22079297808581,49.04619864130319,3,[]
252,19.17989177604014,48.472067119973964,50.0,33.825979448007054,5,[]
115,1.861188608629023,15.360914685143662,40.92469390711223,8.611051646886342,2,"[(115, 919), (115, 948), (115, 673), (115, 95), (115, 62), (115, 609), (115, 61), (115, 668), (115, 475), (115, 55), (115, 807), (115, 806)]"
253,16.04433607851276,35.85114540299679,56.25,25.947740740754774,5,"[(253, 899), (253, 449), (253, 792), (253, 13)]"
528,9.296026934124635,59.23562811907049,32.172156147757114,34.26582752659756,3,[]
644,23.556941382843128,67.62498899542342,33.76102797935506,45.59096518913327,3,"[(644, 207)]"
867,2.2415292154279483,10.813367970295308,54.55429616487899,6.527448592861628,2,"[(867, 245), (867, 479), (867, 100), (867, 600), (867, 566), (867, 720), (867, 642), (867, 284), (867, 673), (867, 855), (867, 537), (867, 623), (867, 203), (867, 169), (867, 62), (867, 629), (867, 605), (867, 54)]"
7,66.38801648715734,52.280169799135656,50.42879299132008,59.334093143146504,4,"[(7, 142)]"
912,2.5786559074543174,2.4489590284584146,65.41453388334273,2.513807467956366,2,"[(912, 360), (912, 967), (912, 201), (912, 883), (912, 153), (912, 189), (912, 566), (912, 784), (912, 380), (912, 199)]"
255,48.377305340658765,19.087728571432223,50.0,33.732516956045494,5,[]
646,23.85817328128341,36.56419202015947,51.5625,30.21118265072144,5,"[(646, 649)]"
19,45.64319187913836,49.02288691605847,48.20782440247638,47.33303939759841,4,"[(19, 967), (19, 934)]"
259,17.119615568461757,36.84985454090214,53.125,26.98473505468195,5,"[(259, 884), (259, 46)]"
649,22.42865579713817,34.89738135972574,53.125,28.663018578431956,5,"[(649, 935), (649, 646)]"
651,1.4783615746185355,17.043084710069543,48.244720529279256,9.26072314234404,2,"[(651, 187), (651, 110), (651, 968), (651, 152), (651, 231), (651, 921), (651, 83), (651, 828), (651, 118), (651, 475), (651, 591), (651, 227)]"
836,39.781916099088676,38.48267651905402,53.125,39.13229630907135,5,"[(836, 937), (836, 441)]"
8,40.05277300228346,60.73719334714367,33.262081616606615,50.394983174713566,3,"[(8, 886)]"
652,26.482180569810204,31.154296930159187,53.125,28.818238749984694,5,"[(652, 64), (652, 850)]"
529,44.392370225611856,54.92978800576932,46.84457853023054,49.66107911569058,4,"[(529, 4), (529, 531)]"
653,15.400402681704325,37.93116363704181,53.125,26.66578315937307,5,"[(653, 265), (653, 811)]"
832,53.15008821708504,64.68186639030593,38.438070582674946,58.915977303695485,3,"[(832, 691), (832, 392)]"
654,49.08399403349947,9.422225717245254,50.0,29.253109875372363,5,[]
691,3.345609622581289,14.890258815495335,56.53264828400678,9.117934219038311,2,"[(691, 995), (691, 195), (691, 572), (691, 501), (691, 955), (691, 480), (691, 551), (691, 197), (691, 943), (691, 118), (691, 171), (691, 597), (691, 833), (691, 843), (691, 135), (691, 351), (691, 806)]"
266,14.308489118989147,43.277289740472014,54.6875,28.79288942973058,5,"[(266, 690), (266, 107), (266, 938)]"
656,26.027624263325436,22.06230475809384,50.0,24.04496451070964,5,[]
985,84.732086554472,37.30076566157588,48.93425403641831,61.01642610802394,4,"[(985, 376), (985, 261)]"
660,22.113641119759855,6.95500943266012,50.0,14.534325276209987,5,[]
915,9.035247985609054,68.18085536669022,44.0967685090872,38.60805167614964,3,"[(915, 879), (915, 950)]"
530,34.30654514396681,49.87122764374798,51.5625,42.08888639385739,5,"[(530, 737)]"
659,22.895313066562217,51.1827281389058,51.5625,37.03902060273401,5,"[(659, 867)]"
192,3.251433492721519,16.897358723844683,41.22247490155672,10.0743961082831,2,"[(192, 71), (192, 329), (192, 158), (192, 919), (192, 957), (192, 553), (192, 62), (192, 604), (192, 850), (192, 41), (192, 720)]"
9,71.46166675932893,54.2123806759988,48.63390603936828,62.83702371766387,4,"[(9, 672), (9, 627), (9, 201), (9, 86)]"
269,9.452996066494718,63.505839162679976,36.4592290594817,36.47941761458735,3,[]
959,2.2367784368798964,5.746965763037952,41.87312322903958,3.9918720999589246,2,"[(959, 381), (959, 512), (959, 882), (959, 990), (959, 722), (959, 892), (959, 855), (959, 94), (959, 719), (959, 573), (959, 272), (959, 775), (959, 793)]"
270,12.37975819881529,29.732551368174473,50.0,21.056154783494883,5,[]
894,97.35270984238018,59.42633779681499,48.28791905386582,78.38952381959758,1,[]
271,9.947359660857797,42.73188120964345,51.5625,26.339620435250623,5,"[(271, 362)]"
272,3.408145731546007,26.423662109158723,49.21940286225941,14.915903920352365,2,"[(272, 968)]"
278,2.761152335683225,6.986053322050865,77.871791922955,4.873602828867045,2,"[(278, 377), (278, 886), (278, 787), (278, 297), (278, 39), (278, 387), (278, 618), (278, 212), (278, 362), (278, 738), (278, 798), (278, 18), (278, 19), (278, 561), (278, 46), (278, 339), (278, 948), (278, 514), (278, 630), (278, 836), (278, 249), (278, 779)]"
273,12.263269252008008,41.735750372679185,54.6875,26.999509812343597,5,"[(273, 391), (273, 220), (273, 107)]"
842,42.36563839328147,32.69081790734227,53.125,37.528228150311875,5,"[(842, 872), (842, 721)]"
10,48.54502885204951,40.616566748921045,54.73943072291752,44.58079780048528,4,"[(10, 90), (10, 935), (10, 901), (10, 594)]"
274,9.734503323211177,49.73009072529538,50.0,29.73229702425328,5,[]
531,27.225743546002185,50.48251632254241,54.6875,38.854129934272294,5,"[(531, 204), (531, 990), (531, 748)]"
