house,x,y,util,dam,group,connections
292,37.251446232076084,78.24998207113366,53.61663006131103,57.75071415160487,3,"[(292, 86), (292, 77), (292, 738), (292, 620), (292, 248), (292, 836), (292, 454), (292, 391), (292, 675)]"
0,43.74910549439536,47.528112004620006,7.782257245944471,45.63860874950768,4,"[(0, 431)]"
944,49.9756031334624,65.51788689416665,24.313053639545153,57.746745013814525,1,"[(944, 252)]"
295,38.610910283515246,84.94724869117424,25.439298994026508,61.779079487344745,3,"[(295, 422), (295, 719), (295, 289), (295, 792), (295, 619), (295, 871)]"
438,74.97951542413662,35.84494978294808,30.48055650429641,55.41223260354235,5,"[(438, 868), (438, 312), (438, 361), (438, 747), (438, 117), (438, 952), (438, 356), (438, 601), (438, 33), (438, 676)]"
269,67.64459146675024,57.75519251651348,45.34542262413599,62.69989199163186,4,"[(269, 20), (269, 168)]"
294,32.39353272685642,61.28054806558785,11.25246540022805,46.837040396222136,3,"[(294, 355), (294, 852), (294, 823)]"
819,56.435583779985365,43.72139963863021,41.59649972118483,50.078491709307784,4,"[(819, 799), (819, 556)]"
296,29.14715508699364,73.42505251451884,17.473749851014432,51.28610380075624,3,"[(296, 431), (296, 103), (296, 49), (296, 934)]"
743,38.00605105990832,84.46190462564313,28.303470560511972,61.23397784277573,3,"[(743, 297), (743, 201)]"
480,37.091949681254654,72.96892759058467,37.58285155643613,55.030438635919666,3,"[(480, 907), (480, 662), (480, 510)]"
297,34.07504679298779,85.885453482688,53.74872540964444,59.9802501378379,3,"[(297, 401), (297, 285), (297, 908), (297, 56), (297, 95), (297, 211), (297, 654), (297, 1), (297, 289), (297, 743), (297, 945), (297, 426)]"
298,40.183990033694236,79.84304766664165,9.88076836444298,60.01351885016794,3,"[(298, 61), (298, 92), (298, 77), (298, 981)]"
422,79.13591004604763,13.146339316751156,13.11800055606882,46.14112468139939,2,"[(422, 605), (422, 199), (422, 609), (422, 833), (422, 535)]"
299,36.01425171707224,55.62001057859439,47.97399365237037,45.817131147833315,3,"[(299, 342), (299, 966), (299, 777), (299, 337), (299, 812), (299, 382), (299, 674), (299, 394)]"
717,75.14888540290568,42.04063918604912,47.74038959954364,58.5947622944774,2,"[(717, 933), (717, 900), (717, 225), (717, 808), (717, 776), (717, 138)]"
300,35.05299928174943,67.70307558703328,54.58219485046611,51.37803743439136,3,"[(300, 326), (300, 12), (300, 823), (300, 739), (300, 557), (300, 349), (300, 828)]"
301,37.3097914682582,74.95629764831797,36.47288019660868,56.133044558288084,3,"[(301, 196), (301, 12), (301, 484), (301, 387), (301, 424), (301, 136)]"
666,71.17355804019273,48.43370810431198,23.3316847157758,59.80363307225235,5,"[(666, 590), (666, 160), (666, 975), (666, 746), (666, 608), (666, 329)]"
302,30.416809697210386,63.98757029080511,54.1819628541744,47.202189994007746,3,"[(302, 334), (302, 577), (302, 5), (302, 737), (302, 408)]"
370,30.583975959936048,65.34487323434439,50.35516086178519,47.96442459714022,3,"[(370, 801), (370, 417), (370, 543)]"
742,34.41258354319386,94.5338527532814,52.34065381854031,64.47321814823763,3,"[(742, 350), (742, 668), (742, 599)]"
303,35.12595167477708,57.823507852097805,15.545656523563954,46.47472976343744,3,"[(303, 152), (303, 896), (303, 273), (303, 928), (303, 989)]"
483,31.533598111602906,42.436763008703295,6.702713791545525,36.9851805601531,4,"[(483, 48)]"
304,34.87902054316349,56.21747192873035,29.041408403207893,45.54824623594692,3,"[(304, 856), (304, 28)]"
265,79.28733953265075,23.485435787186425,68.66811752114732,51.38638765991858,2,"[(265, 638), (265, 268), (265, 82), (265, 507), (265, 567), (265, 2), (265, 74), (265, 771), (265, 874)]"
305,38.653195614382845,97.4842346665275,35.88515919075053,68.06871514045517,3,"[(305, 788)]"
306,32.26406317709974,51.68715227047717,51.11868987799516,41.97560772378846,3,"[(306, 474), (306, 523), (306, 574), (306, 856)]"
103,63.63790669943073,42.237192968581304,29.11183110329219,52.93754983400602,4,"[(103, 402), (103, 128), (103, 121), (103, 739), (103, 634), (103, 183)]"
309,39.7828384015936,72.93482067445679,41.51967602410348,56.35882953802519,3,"[(309, 395), (309, 803)]"
366,27.64917047120865,46.36734880217837,38.03576958743125,37.00825963669351,4,"[(366, 143), (366, 196)]"
310,31.791812760178278,65.11601366950345,23.891343563705142,48.45391321484086,3,"[(310, 823), (310, 572), (310, 462), (310, 547), (310, 265), (310, 408)]"
746,33.9741993060248,41.485811915435136,25.500070073279513,37.73000561072997,4,[]
634,67.23340778797629,43.18837304269683,52.672160143204785,55.210890415336564,4,"[(634, 205), (634, 980), (634, 103), (634, 884)]"
482,38.67173303144111,50.424525641677036,16.538659454767497,44.54812933655907,4,"[(482, 473), (482, 3), (482, 696), (482, 888)]"
881,59.33693818664973,52.205635727610414,33.865469672579124,55.77128695713007,4,"[(881, 762), (881, 548)]"
311,32.51983927495494,88.73202411853106,42.435230009356935,60.625931696742995,3,"[(311, 243), (311, 142), (311, 682), (311, 665), (311, 231), (311, 924)]"
312,38.066563610299134,96.54702879126481,55.92593296013298,67.30679620078197,3,"[(312, 864), (312, 449), (312, 584)]"
313,34.11789482490742,68.38836118064621,24.609349693199857,51.25312800277682,3,"[(313, 550), (313, 871)]"
69,85.50128410456995,36.44916020055045,29.501988560394008,60.9752221525602,4,"[(69, 710)]"
314,36.977985529304426,90.13395648993853,35.391814704377325,63.55597100962147,3,"[(314, 729), (314, 508), (314, 389), (314, 864), (314, 96)]"
353,73.49900921068544,16.04565196246633,53.78570168644785,44.77233058657589,5,"[(353, 42), (353, 532), (353, 637), (353, 744), (353, 884), (353, 54), (353, 298), (353, 5), (353, 387), (353, 668), (353, 280), (353, 342), (353, 197), (353, 78), (353, 414)]"
591,76.2731526044762,10.378365408885411,60.39537143138835,43.325759006680805,5,"[(591, 105), (591, 92), (591, 297), (591, 816), (591, 858), (591, 783), (591, 675), (591, 992), (591, 99), (591, 685)]"
315,32.29681699834031,96.6037636885098,52.59044981503746,64.45029034342505,3,"[(315, 682), (315, 243), (315, 819), (315, 983), (315, 182)]"
316,42.70215747621453,94.98713583807499,48.91116606896455,68.84464665714476,3,[]
372,37.74419499080544,82.92567814676609,59.774687039666105,60.334936568785764,3,"[(372, 56), (372, 125), (372, 686), (372, 780), (372, 214)]"
745,32.85760320602733,87.95612296466334,26.261144080384877,60.406863085345336,3,"[(745, 56), (745, 716), (745, 149), (745, 760), (745, 492)]"
317,33.80410236232408,40.824344746368475,12.301687139024324,37.31422355434628,4,"[(317, 598), (317, 194)]"
484,35.19379984380364,76.54397205515514,27.49929848053554,55.86888594947939,3,"[(484, 86), (484, 605), (484, 652), (484, 387), (484, 452), (484, 732), (484, 301), (484, 391), (484, 619), (484, 52), (484, 291)]"
320,34.857552641854,76.51417171931683,35.19085091347779,55.68586218058542,3,"[(320, 596), (320, 675), (320, 811), (320, 810), (320, 420)]"
319,28.20112982999811,81.55013016287103,15.179974756826123,54.87562999643457,3,"[(319, 98), (319, 168)]"
321,31.894199320755398,58.50290009572431,56.728981261638694,45.19854970823985,3,"[(321, 151), (321, 733), (321, 110), (321, 436), (321, 472)]"
983,59.739035489137585,35.735069924276786,44.3740456882998,47.73705270670719,4,"[(983, 258)]"
322,34.44499279902851,87.47664927484664,33.2765019425122,60.960821036937574,3,"[(322, 243), (322, 520), (322, 668), (322, 958), (322, 440), (322, 270), (322, 716), (322, 350), (322, 684), (322, 351)]"
325,34.519845999102735,69.337790627116,53.2407229815467,51.92881831310936,3,"[(325, 612), (325, 324), (325, 367), (325, 550)]"
747,36.31980588597196,81.40706880179671,28.35317491417129,58.863437343884335,3,"[(747, 494), (747, 201), (747, 857), (747, 405), (747, 961), (747, 285)]"
485,36.586388866274945,77.82461120777897,27.023653730433246,57.20550003702696,3,[]
324,34.098672942574645,71.79820288585776,15.473927832982202,52.9484379142162,3,"[(324, 325), (324, 540), (324, 339), (324, 715)]"
326,33.06557886454784,70.0307177583436,34.28453428436207,51.548148311445715,3,"[(326, 174), (326, 612), (326, 913), (326, 300), (326, 266)]"
329,35.2789541259777,79.41603742189092,59.60536714743019,57.34749577393431,3,"[(329, 429), (329, 898), (329, 200), (329, 385), (329, 267)]"
328,32.847950954016035,31.098130356438354,14.296642983721675,31.973040655227194,4,"[(328, 915), (328, 917)]"
178,75.29812069324149,44.73286345080549,25.06573634069922,60.01549207202349,2,"[(178, 6), (178, 117), (178, 272)]"
332,31.1409536393299,98.37348830459496,35.34744429197939,64.75722097196243,3,"[(332, 788)]"
157,70.78903212010259,26.780780837277575,40.11465437422526,48.78490647869008,5,"[(157, 398), (157, 772), (157, 229), (157, 37), (157, 362), (157, 363), (157, 182)]"
648,47.52477952730859,41.37224985849642,48.39631693000942,44.448514692902506,1,"[(648, 156)]"
333,33.68959504570893,76.03124946178036,53.38654914010638,54.860422253744645,3,"[(333, 677), (333, 908), (333, 431), (333, 383), (333, 278), (333, 145)]"
15,51.00080849094742,40.854493094414664,58.51353631175116,45.92765079268104,1,"[(15, 308), (15, 841), (15, 809), (15, 918)]"
375,30.14460050376569,50.61724468275091,14.595550465882894,40.3809225932583,4,"[(375, 10), (375, 966), (375, 407)]"
748,36.676616503828484,99.48593092447257,14.953529606398144,68.08127371415053,3,"[(748, 720)]"
334,34.51253177499205,67.54208656991288,33.529952628158604,51.02730917245246,3,"[(334, 336), (334, 302), (334, 272), (334, 673), (334, 239), (334, 174), (334, 737)]"
977,35.84707274739949,53.77431105241219,49.33337524822848,44.810691899905834,3,"[(977, 808), (977, 434), (977, 962), (977, 812), (977, 740)]"
335,33.570234524047834,44.380010439412594,42.9822681656209,38.97512248173021,4,"[(335, 363)]"
277,35.40439147630207,29.43459752106334,44.55769488577689,32.4194944986827,4,"[(277, 521)]"
820,63.25144006095329,22.6698552959613,32.56617439430808,42.96064767845729,4,[]
338,71.38577227782673,50.05455514378951,37.6498227248389,60.72016371080812,5,"[(338, 914), (338, 485), (338, 640), (338, 509)]"
734,48.87271249982128,65.59985681526044,15.714562048926403,57.236284657540864,1,"[(734, 935), (734, 892), (734, 303), (734, 298)]"
519,65.98213026429767,22.32122230369069,32.61523833697462,44.15167628399418,4,[]
735,44.05443836235058,18.299815912041453,54.477737820676765,31.177127137196017,1,"[(735, 138), (735, 469), (735, 613)]"
916,21.495819171718995,40.05105475661816,10.467318098386155,30.773436964168575,4,"[(916, 83)]"
266,79.19701096075688,19.488998135678536,57.25599415444204,49.343004548217706,2,"[(266, 868), (266, 804), (266, 280), (266, 290), (266, 960), (266, 969)]"
740,45.411400823601575,66.0958032565852,22.49839667403065,55.753602040093384,1,"[(740, 940), (740, 160), (740, 303), (740, 508), (740, 816)]"
749,27.661790523271,78.73400801491974,12.243212506954187,53.19789926909537,3,"[(749, 786), (749, 542)]"
489,31.70118557714869,69.39206458432153,54.72186334926574,50.54662508073511,3,"[(489, 616), (489, 417), (489, 529), (489, 464)]"
737,49.06209451634033,65.32157899871692,53.590696862324506,57.19183675752862,1,"[(737, 685), (737, 884), (737, 799), (737, 207), (737, 459), (737, 347), (737, 778), (737, 560)]"
377,32.820288174061176,68.27237154202078,27.824532658519928,50.54632985804098,3,"[(377, 151), (377, 917), (377, 204), (377, 272), (377, 418), (377, 737)]"
104,39.19682984139318,49.93919501657136,11.903713649978164,44.56801242898227,4,"[(104, 812), (104, 791)]"
741,46.974551208843536,24.89680262532545,41.37003460103241,35.93567691708449,1,"[(741, 83), (741, 923), (741, 250), (741, 679)]"
365,76.41035371413794,31.239031237373492,29.742649442327277,53.82469247575572,2,"[(365, 190), (365, 588), (365, 473), (365, 255), (365, 290), (365, 798), (365, 563), (365, 486), (365, 41), (365, 990)]"
505,56.53007784308016,71.66180015290576,46.17753451597009,64.09593899799296,4,"[(505, 694), (505, 610)]"
742,45.11603961065229,77.36228443466261,19.76678384426454,61.23916202265745,1,"[(742, 766), (742, 969)]"
635,33.318079219318925,43.98628331628594,64.80916328133303,38.65218126780243,4,"[(635, 120), (635, 717), (635, 241), (635, 598), (635, 453), (635, 905), (635, 571)]"
800,80.91321649229495,30.13044816598599,23.719617671871074,55.521832329140466,2,"[(800, 24), (800, 729), (800, 73)]"
743,51.97741556450709,11.858169009004634,3.290632415614305,31.917792286755862,4,"[(743, 354)]"
744,46.50776438410663,8.55302927057506,22.914676635664847,27.530396827340844,1,"[(744, 110)]"
88,64.84129412519233,41.04802270058314,40.32913723020103,52.94465841288773,4,[]
747,51.10454631105526,77.44753458556681,43.13652481943166,64.27604044831104,1,"[(747, 401), (747, 231), (747, 925)]"
380,36.409624651630736,75.34724054870598,59.734658410449626,55.87843260016836,3,"[(380, 429), (380, 77), (380, 631), (380, 606), (380, 779), (380, 204)]"
746,46.25613444192037,82.84996997467033,19.58278709467374,64.55305220829536,1,"[(746, 409)]"
492,35.514642694883996,91.82124379071907,42.32318983559759,63.66794324280153,3,"[(492, 745), (492, 149), (492, 257), (492, 87), (492, 762), (492, 194)]"
748,44.16477350879911,51.44356540090539,51.62572224162565,47.80416945485225,1,"[(748, 478), (748, 554), (748, 993), (748, 804), (748, 244), (748, 925), (748, 233)]"
749,47.16513174026128,54.956274009823574,33.50770992830284,51.06070287504242,1,"[(749, 24), (749, 605)]"
72,55.01328260672231,48.395616276905756,57.921469736193835,51.704449441814035,4,"[(72, 771), (72, 991), (72, 23), (72, 360)]"
959,74.87792921408465,42.738408576931846,37.376060667948494,58.808168895508246,2,"[(959, 358), (959, 614), (959, 493), (959, 492), (959, 912), (959, 274)]"
750,41.255775212971436,46.91411943285166,44.67232901188732,44.084947322911546,4,"[(750, 551), (750, 519), (750, 468), (750, 997), (750, 88), (750, 127)]"
397,46.440091760951844,26.070112309899237,45.546237555143016,36.25510203542554,1,"[(397, 614), (397, 112), (397, 640)]"
349,30.541344143440856,28.92653371096946,20.44127911140746,29.73393892720516,4,"[(349, 701)]"
753,50.050341132825515,72.38603651202078,3.624991066386082,61.218188822423144,1,"[(753, 566)]"
754,45.97184106005857,11.165732362544482,6.300449772758193,28.568786711301527,1,[]
755,40.08208165720683,96.31829438758504,34.840566762749035,68.20018802239593,3,"[(755, 682), (755, 881), (755, 990), (755, 601), (755, 929)]"
979,33.795110740669685,83.35849577510872,54.367478147182936,58.5768032578892,3,"[(979, 366), (979, 713), (979, 690), (979, 619), (979, 980), (979, 871)]"
757,43.7207640811069,78.79067626721266,24.900810164563794,61.25572017415978,1,"[(757, 570), (757, 314), (757, 275), (757, 781)]"
864,34.75720994634598,91.31798593370797,55.24678795836787,63.03759794002698,3,"[(864, 257), (864, 312), (864, 904), (864, 646), (864, 314), (864, 559)]"
354,76.10885140159407,21.84855449929237,72.23577991021286,48.97870295044322,5,"[(354, 868), (354, 131), (354, 780), (354, 711), (354, 29), (354, 697), (354, 427), (354, 845), (354, 153), (354, 536), (354, 0), (354, 753), (354, 181), (354, 382)]"
758,49.26139272305631,49.51768521275888,29.001488751791165,49.3895389679076,1,"[(758, 975), (758, 204), (758, 478), (758, 727), (758, 490), (758, 578)]"
918,83.85876223285197,11.985447000481889,41.29819766469676,47.92210461666693,2,"[(918, 734), (918, 301), (918, 781), (918, 92)]"
759,51.15715171143043,73.70429955776783,29.283255567972855,62.43072563459913,1,"[(759, 22), (759, 874)]"
188,67.50182086608103,45.6111918302453,52.865160515789086,56.55650634816317,4,"[(188, 788), (188, 584), (188, 85)]"
760,47.37168409564786,47.460756322493395,23.336104565926444,47.41622020907063,1,"[(760, 663), (760, 781), (760, 320), (760, 767)]"
452,55.533441712799416,50.39401912996734,23.29805175942591,52.963730421383374,4,"[(452, 854)]"
761,49.55661286498607,20.38514663832595,15.059279018881941,34.970879751656014,1,"[(761, 96)]"
263,85.145092888086,41.224446394686666,36.85171217534066,63.18476964138633,4,"[(263, 447)]"
903,99.1619972784058,51.16955875710554,43.38240736557309,75.16577801775567,4,[]
988,85.27672778246372,59.05820516503683,39.63811863039351,72.16746647375028,4,[]
762,56.06762495369081,49.262275112102046,6.2240880862133015,52.66495003289643,4,"[(762, 660), (762, 881)]"
866,34.91459406947062,70.47709619235356,19.1685106684011,52.69584513091209,3,"[(866, 545), (866, 52), (866, 596)]"
763,44.27230007861359,81.19042804844506,53.554109572571384,62.73136406352933,1,"[(763, 275), (763, 121), (763, 154)]"
175,79.62912613778771,9.910501013382639,60.663459530154284,44.769813575585175,2,"[(175, 333), (175, 565), (175, 269), (175, 658), (175, 220), (175, 400), (175, 170), (175, 684)]"
495,33.44905235273955,74.93891269431457,57.636302224917685,54.193982523527055,3,"[(495, 429), (495, 652), (495, 256), (495, 248), (495, 123), (495, 934)]"
766,50.131796504736045,79.21030738961005,26.937313398807326,64.67105194717305,1,"[(766, 742), (766, 315)]"
151,31.169218548327397,64.68084624096763,61.33007152753336,47.92503239464751,3,"[(151, 377), (151, 5), (151, 776), (151, 272), (151, 321)]"
767,48.496978737445474,43.69508200300281,49.138380670805375,46.09603037022414,1,"[(767, 74), (767, 160), (767, 806), (767, 333), (767, 21), (767, 873), (767, 760), (767, 716), (767, 907)]"
2,10.43540437209333,5.452081092215899,45.13097726077809,7.943742732154615,4,[]
768,42.21459545790232,37.34467226807806,60.27110206773729,39.77963386299019,4,"[(768, 310), (768, 649), (768, 403), (768, 643), (768, 294), (768, 295), (768, 893), (768, 287), (768, 758)]"
779,51.18947864001419,45.98526591501126,38.84665171422129,48.58737227751273,1,"[(779, 2), (779, 459), (779, 3)]"
548,56.171374859430294,55.99173180010518,10.63160540904958,56.081553329767736,4,"[(548, 881), (548, 787), (548, 905), (548, 972)]"
769,46.050854194200156,84.43404195743975,48.62701133736518,65.24244807581995,1,"[(769, 460)]"
821,45.56781773879142,41.57955150213691,40.437694524197035,43.573684620464164,1,"[(821, 159), (821, 12), (821, 844), (821, 16), (821, 90)]"
770,44.519822549293124,10.627158271251744,32.00598177363381,27.573490410272434,1,"[(770, 353), (770, 77)]"
758,41.63342509895924,39.82246877536372,53.56154391946713,40.72794693716148,4,"[(758, 368), (758, 768), (758, 131), (758, 468)]"
494,37.3406751521415,85.22424626100936,54.495432650429095,61.28246070657543,3,"[(494, 238), (494, 713), (494, 747), (494, 133)]"
771,53.24240906404693,52.27835172652966,52.03458622001297,52.760380395288294,4,"[(771, 272), (771, 478), (771, 507), (771, 458), (771, 424), (771, 72), (771, 694), (771, 11)]"
867,35.9207360780656,88.5477346278669,48.008394212189884,62.23423535296625,3,"[(867, 471), (867, 515), (867, 97), (867, 454), (867, 508), (867, 712)]"
772,45.77811175973567,38.38330864409299,22.7327850640632,42.08071020191433,1,"[(772, 942), (772, 918), (772, 901), (772, 156), (772, 368)]"
660,85.8588078325416,10.254463873967577,46.47150502488241,48.05663585325459,2,"[(660, 605), (660, 406)]"
773,45.42432847847427,24.375942000947788,25.828272057230947,34.900135239711034,1,"[(773, 981), (773, 860), (773, 849), (773, 855)]"
774,51.53016431097941,61.52818385913669,27.16758862408404,56.529174085058045,1,"[(774, 152)]"
58,55.561286246538174,18.416485197292843,23.034081598778045,36.98888572191551,4,"[(58, 335), (58, 339)]"
169,78.48028338406708,8.750058120868932,44.9844647262303,43.615170752468,2,"[(169, 900), (169, 9), (169, 84), (169, 845), (169, 624), (169, 816), (169, 806), (169, 376), (169, 991), (169, 983), (169, 684)]"
777,48.045111995179894,37.72245146242989,17.746663311283353,42.88378172880489,1,"[(777, 370), (777, 145), (777, 323), (777, 616), (777, 643), (777, 48), (777, 532)]"
776,44.98704270928285,52.84602761445995,30.25034226078454,48.9165351618714,1,"[(776, 336), (776, 251), (776, 605), (776, 565), (776, 644), (776, 940), (776, 529), (776, 122), (776, 328)]"
384,31.126752602888654,61.16327645263965,36.14583837668291,46.145014527764154,3,"[(384, 574)]"
778,46.496685879022195,63.56882763897015,52.21897360326541,55.03275675899617,1,"[(778, 181), (778, 737), (778, 148), (778, 266)]"
496,38.2008440835697,52.08783327267292,31.291692366022424,45.14433867812131,4,"[(496, 473)]"
783,47.95074115697558,81.56871078079644,41.14067836826774,64.75972596888602,1,"[(783, 595), (783, 268)]"
780,47.47526806146206,17.568082769660453,37.025544633956024,32.521675415561255,1,"[(780, 413)]"
536,80.99923895001407,30.72139314702612,49.77850386585814,55.8603160485201,2,"[(536, 313), (536, 484), (536, 356), (536, 188), (536, 215)]"
784,50.37242385999983,33.76608150124409,24.168143597362345,42.06925268062196,1,[]
105,65.12490027300115,10.943054420641744,38.73130758582725,38.033977346821445,4,"[(105, 492)]"
785,53.266149954767364,87.54573464544806,23.31260899486223,70.40594230010771,1,"[(785, 438), (785, 460)]"
367,37.463398147622705,68.56187150091041,52.29002981011833,53.012634824266556,3,"[(367, 325), (367, 136), (367, 685), (367, 963), (367, 828)]"
